Image Name,AREA_PX,PERIMETER_PX,ROUNDNESS,ROUNDNESS2,ISOTROPY,COMPACTNESS,ECCENTRICITY,RMS,SOL,[34;38;22],[90;98;58],[90;108;48],[106;113;48],[118;127;55],[128;139;60],[146;146;74],[162;163;72],[186;182;140],[190;162;130],[182;166;133],[170;144;104],[133;114;73],Lesion_segmentation,Lesion_mask
cropped11_3_mask,34642,1452.361615,0.206377951,0.922288231,0.755598746,0.730366216,0.170368159,0.645894755,14.26617978,1091,3185,3866,12608,7209,480,925,0,31,0,271,1040,3936,0.04,0.05
cropped11_4_mask,33892,1405.148412,0.21570622,0.87564494,0.706477568,0.684437982,0.246689531,0.677125935,9.586333058,985,1778,116,8069,10684,1198,1897,0,4,0,160,1389,7612,0.05,0.16
cropped11_5_mask,31321,1356.881384,0.213777363,0.887768731,0.734869972,0.68092091,0.232430463,0.661856761,7.697104179,875,3377,1207,13234,5011,256,1019,0,1,9,129,1363,4840,0.05,0.1
cropped120_0_mask,20198,1831.883476,0.075634953,0.908233351,0.502466011,0.489221528,0.211233965,0.409588765,26.45613427,1018,2170,2146,7866,3496,433,499,0,6,0,62,319,2183,0.02,0.06
cropped120_1_mask,24903,1763.314934,0.100647215,0.885851556,0.679187625,0.562081029,0.204952818,0.326528429,18.24181825,1064,2166,1517,9809,4734,771,903,1,61,19,267,1048,2543,0.06,0.05
cropped120_2_mask,25495,1486.805266,0.144929468,0.901775539,0.695928946,0.581546533,0.214567726,0.432897959,14.98034909,1015,685,269,5634,10243,2270,1584,9,283,78,307,1084,2034,0.07,0.04
cropped120_3_mask,25572,1804.670273,0.098668569,0.92806926,0.763827195,0.562306221,0.152598328,0.436150736,17.55435633,1054,664,1491,12058,6440,400,740,2,2,0,126,655,1940,0.03,0.01
cropped120_4_mask,21801,1159.484415,0.203777602,0.903064097,0.640064845,0.635412416,0.238718736,0.691900173,17.97513876,842,2781,729,6789,4767,958,736,0,12,1,223,1359,2604,0.07,0.06
cropped121_0_mask,24964,1632.587012,0.117698618,0.938075539,0.726740264,0.587305322,0.117861786,0.42264582,12.11744913,1012,954,717,7290,7677,1391,1307,0,246,323,429,1248,2370,0.09,0.07
cropped121_1_mask,21763,1555.976839,0.112959398,0.931384052,0.601143049,0.52504222,0.13160001,0.34813722,14.51288885,1005,378,251,4546,5572,2343,1919,5,490,546,967,2012,1727,0.18,0.18
cropped121_2_mask,25028,1745.758585,0.103197134,0.896336306,0.569539503,0.582507099,0.163210076,0.313315159,16.98513665,1069,838,865,8507,6621,1140,1323,14,95,568,460,1431,2097,0.1,0.11
cropped121_3_mask,27037,1683.65808,0.119856217,0.919155266,0.696525212,0.62618987,0.161444997,0.451232375,20.80482302,1038,1450,1212,11646,4867,442,830,0,244,140,603,1671,2894,0.1,0.12
cropped121_4_mask,28087,1469.290547,0.163493258,0.907499161,0.757088388,0.667927041,0.20269454,0.496988628,18.66258411,1036,1417,1266,10118,6409,1096,1608,0,0,94,185,1757,3101,0.07,0.1
cropped121_5_mask,29811,1998.777921,0.093768576,0.924947998,0.773546226,0.641814502,0.12915739,0.366038154,20.25188689,1174,2706,4016,13899,2675,271,783,0,23,147,469,1277,2371,0.06,0.05
cropped122_0_mask,31930,1491.047907,0.180478548,0.885639557,0.492692586,0.699100125,0.226137889,0.525876598,10.13971187,1015,992,824,9787,10487,2157,2499,0,0,0,40,639,3490,0.02,0.04
cropped122_1_mask,29454,1410.378859,0.186072661,0.876495709,0.695091145,0.711397725,0.26519519,0.556490767,11.34256807,954,1103,1039,10650,9748,1846,791,0,9,0,167,525,2622,0.02,0.01
cropped122_2_mask,30934,1415.006276,0.194146342,0.890170661,0.576100076,0.69984842,0.237944243,0.488220961,9.778884076,985,738,413,9567,10625,2430,1550,0,19,0,202,828,3577,0.03,0.02
cropped122_3_mask,31454,1416.46212,0.19700435,0.938286455,0.726798515,0.742049637,0.135359604,0.402238975,10.80590704,967,468,153,7786,12435,1882,921,0,69,0,330,1147,5296,0.05,0.05
cropped122_4_mask,28717,1104.856998,0.295622027,0.931585204,0.829541454,0.763546929,0.179927773,0.527490856,10.64905805,948,127,0,891,11179,5962,3376,0,37,0,591,1950,3656,0.09,0.13
cropped122_5_mask,28303,1306.638744,0.208320147,0.924887848,0.685704501,0.727153611,0.180634822,0.52170821,10.07511571,1071,628,486,8138,10622,1878,1217,0,108,0,240,792,3123,0.04,0.01
cropped123_0_mask,26923,1369.124025,0.180487751,0.923373915,0.731005665,0.66901076,0.157616001,0.414077244,12.19511199,1041,1073,273,8278,10331,1657,772,0,0,0,47,661,2790,0.03,0
cropped123_1_mask,25520,1352.195093,0.175392825,0.89308656,0.617690385,0.659227113,0.217152029,0.399382971,8.472766458,917,1508,199,5982,9654,1844,1058,0,20,0,183,882,3273,0.04,0.01
cropped123_2_mask,31235,1443.533188,0.188363967,0.901902329,0.455557691,0.648311505,0.1860624,0.568080731,13.44338082,988,1013,457,10356,11373,2059,964,0,19,0,188,778,3040,0.03,0
cropped123_3_mask,28511,1437.432683,0.173399278,0.907785374,0.642713228,0.657920849,0.176063977,0.259983788,10.03910771,1045,103,25,2211,15852,3753,1803,0,4,0,64,767,2884,0.03,0
cropped123_4_mask,31316,1495.148412,0.176038452,0.927738542,0.540422458,0.668160191,0.131692308,0.450850594,12.43377187,1101,312,23,2849,14652,4434,2478,0,11,0,268,1463,3725,0.06,0.01
cropped123_5_mask,33548,1254.538239,0.26786051,0.93395198,0.834279747,0.765481678,0.136093952,0.387776936,12.40088828,1021,288,30,4179,15615,5251,2080,0,177,0,429,1208,3265,0.05,0.03
cropped124_0_mask,22948,1772.510893,0.091786092,0.911663599,0.546807882,0.488483971,0.186758524,0.596192683,23.41332578,1072,2821,3199,9245,2550,401,533,0,11,1,152,534,2429,0.03,0
cropped124_1_mask,23665,1582.361615,0.118769491,0.891473651,0.758764121,0.556771127,0.186361055,0.421572717,15.93053032,895,867,1183,9154,7280,884,890,14,60,60,199,623,1556,0.04,0.03
cropped124_2_mask,24331,1195.484415,0.213935071,0.869474627,0.719102373,0.675129721,0.295070984,0.750652104,11.98471086,889,612,34,3103,9537,1634,1926,0,0,0,327,2413,3856,0.11,0.2
cropped124_3_mask,27897,1672.243866,0.125362644,0.915100131,0.548565455,0.592079292,0.149051242,0.438381944,21.92078001,1025,5222,5265,10750,2364,302,498,0,78,3,85,476,1828,0.02,0
cropped124_4_mask,22841,1617.089537,0.109763221,0.888703851,0.508982372,0.477146438,0.264573139,0.547093722,21.88384922,928,1681,3173,9565,3475,505,663,0,72,0,202,486,2091,0.03,0.02
cropped124_5_mask,30936,2009.422582,0.096278977,0.921137526,0.875678263,0.635575461,0.168117239,0.294709868,20.89526765,1279,4880,3894,13845,3568,99,382,1,10,8,191,813,1966,0.03,0.03
cropped125_0_mask,30244,1763.942351,0.122146301,0.920437889,0.733301632,0.662330552,0.169144053,0.500849001,17.37948023,1114,3367,5764,15790,2037,27,178,0,1,0,10,210,1746,0.01,0
cropped125_1_mask,30918,1807.782971,0.118885441,0.944127875,0.691469572,0.683603078,0.115949867,0.397504413,15.04379326,1168,2207,4099,18197,3042,176,201,0,5,0,81,221,1521,0.01,0
cropped125_2_mask,25511,1281.685425,0.195152651,0.918685448,0.749559551,0.59854066,0.154154815,0.363416869,19.3173141,1053,3587,6676,11513,930,54,148,0,1,0,48,231,1270,0.01,0
cropped125_3_mask,28638,1763.155554,0.115763404,0.9253683,0.555947736,0.671622889,0.150504796,0.25219729,18.50632027,1171,5626,6961,11899,1053,7,102,0,0,0,11,156,1652,0.01,0.01
cropped125_4_mask,30647,1895.197185,0.107223265,0.942063913,0.844595945,0.682470049,0.139060524,0.334523693,25.0963879,1317,4534,5027,13755,3678,27,132,0,0,0,25,188,1964,0.01,0.01
cropped125_5_mask,27844,1600.805266,0.136541441,0.94765923,0.723243226,0.621878769,0.153426378,0.305898636,20.14800316,1100,5746,6386,11856,1026,23,122,0,0,0,17,210,1358,0.01,0.01
cropped126_0_mask,21751,1435.273303,0.132684404,0.905176916,0.793271745,0.601288218,0.150114853,0.429383645,12.24109236,934,79,13,193,3012,1564,4426,606,1789,1445,2237,3663,1790,0.45,0.45
cropped126_1_mask,23373,1761.866233,0.094619023,0.890950621,0.562698803,0.491080996,0.210160428,0.644200796,12.66144697,896,1847,2828,8279,3226,850,1280,1,257,137,782,1154,1836,0.1,0.11
cropped126_2_mask,25154,1741.214429,0.104258724,0.927924875,0.668060422,0.519003012,0.18014565,0.453511271,26.92728791,1015,2238,3300,9703,3427,671,1228,0,147,67,393,1131,1834,0.07,0.08
cropped126_3_mask,29009,1831.515944,0.108672889,0.907697863,0.719948832,0.584246355,0.151181479,0.352623524,18.42052466,1069,1946,3937,9260,5444,1612,1358,11,293,47,1100,1293,1639,0.09,0.1
cropped127_0_mask,22980,1683.339321,0.101909941,0.883999417,0.427686139,0.470217511,0.189246249,0.629184187,11.90291558,1004,223,178,3834,8546,3526,2448,125,30,0,374,1047,1645,0.07,0.03
cropped127_1_mask,17163,1416.094588,0.107552012,0.90539553,0.814270996,0.452610759,0.187898274,0.46275,15.45330071,782,75,1,957,5348,3047,2315,158,78,7,565,1522,2308,0.14,0.07
cropped127_2_mask,20833,1734.268253,0.087042054,0.878915526,0.590615128,0.411085678,0.212053035,0.711750615,15.70508328,840,397,35,1797,7873,3445,2584,197,30,0,402,1175,2058,0.09,0.02
cropped127_3_mask,20024,1688.996175,0.088207064,0.912574799,0.573529478,0.429248215,0.124602903,0.471068547,17.03236117,856,160,34,1308,8099,4406,2670,118,0,0,139,828,1406,0.05,0.01
cropped127_4_mask,20297,1563.349422,0.104358926,0.893964087,0.585968925,0.450593851,0.22436342,0.591371025,12.86500468,753,317,336,5835,6523,1385,1797,24,13,1,157,1004,2152,0.06,0.03
cropped127_5_mask,22908,1546.680374,0.120336088,0.929386493,0.421734009,0.479317055,0.134228038,0.514630361,19.88933997,828,194,355,4795,9104,2922,2602,3,13,0,228,778,1086,0.04,0.02
cropped128_0_mask,28104,1618.486507,0.134821711,0.914033883,0.569873927,0.60210815,0.18710163,0.583138947,16.06831768,1108,139,47,4144,12497,2058,1709,0,83,37,1237,2335,2710,0.13,0.14
cropped128_1_mask,18828,1694.528137,0.082397965,0.866953769,0.50369419,0.431864578,0.224891165,0.649266822,18.55114723,910,614,45,1272,2769,1782,1815,10,1379,174,1062,1929,5067,0.24,0.44
cropped128_2_mask,21554,1808.528137,0.082810842,0.896703299,0.652488985,0.476331492,0.170612245,0.452277933,20.3323745,985,796,156,2758,7821,3119,1770,0,1,27,214,1155,2752,0.06,0.08
cropped128_3_mask,25606,1826.126117,0.096491725,0.902668555,0.733410078,0.53621762,0.21198253,0.492138914,21.90896665,1010,1051,529,5731,9741,1971,1734,0,1,0,150,1362,2326,0.06,0.07
cropped128_4_mask,21296,1677.013419,0.095155704,0.922016435,0.401224641,0.471369442,0.139143258,0.494515649,14.67322502,1032,979,424,4383,6717,1904,1580,0,7,1,200,1087,2982,0.06,0.08
cropped128_5_mask,21470,1726.854039,0.090475428,0.902021421,0.516534072,0.460611001,0.129305011,0.478547394,16.54476013,976,341,18,1448,4308,2041,2703,0,33,23,554,2833,6192,0.16,0.4
cropped129_0_mask,23628,1503.449927,0.131358714,0.898943395,0.61055447,0.517953439,0.172569113,0.489740589,23.11329778,890,220,348,8564,9039,1996,1156,0,1,0,64,447,903,0.02,0
cropped129_1_mask,22741,1664.101731,0.103195243,0.919702564,0.57554193,0.509807878,0.137779486,0.534646157,14.58933204,879,924,966,9978,6217,1113,754,0,12,0,119,559,1220,0.03,0
cropped129_2_mask,21334,1552.319985,0.111255031,0.934592622,0.721322383,0.502082794,0.110626526,0.284366007,12.28761601,888,598,893,7367,7264,1365,1167,1,32,0,235,576,948,0.04,0
cropped129_3_mask,24325,1634.805266,0.114374881,0.881445238,0.654522685,0.531183124,0.196234491,0.448029679,19.06520041,822,199,1206,12112,6005,1688,891,0,1,0,121,459,821,0.02,0
cropped129_4_mask,22750,1466.947402,0.13285019,0.889706278,0.643107633,0.613968802,0.267782683,0.725080733,14.53296703,884,363,30,4924,7249,1721,3131,65,4,0,363,2210,1806,0.12,0.03
cropped129_5_mask,22307,1201.62655,0.194138648,0.913287932,0.736230231,0.609331039,0.158999289,0.414694921,10.67575201,922,0,0,533,4606,7419,3016,2044,47,3,1015,2151,551,0.24,0.01
cropped12_0_mask,20823,1624.871283,0.099109489,0.891131373,0.80284165,0.466339694,0.180545014,0.403318261,12.19881861,827,160,105,4120,9029,2407,1389,118,42,0,346,1083,1197,0.08,0.01
cropped12_1_mask,22357,1614.143361,0.107829895,0.872672575,0.801846881,0.479763948,0.206068808,0.522196089,15.25499843,845,95,200,3384,9873,2516,2183,59,100,1,711,1346,1044,0.1,0.01
cropped12_2_mask,19991,1589.273303,0.099459714,0.892549017,0.83539589,0.425983933,0.167994811,0.541517075,12.01040468,792,105,161,4074,8887,2803,1528,65,1,0,140,670,765,0.04,0
cropped12_3_mask,21329,1698.285497,0.092930646,0.899562794,0.507789795,0.46833692,0.181498942,0.477796194,13.7222092,855,45,89,2836,9854,3287,2100,125,8,0,266,987,877,0.06,0.01
cropped12_4_mask,23192,1755.758585,0.094540624,0.880819085,0.675225225,0.464322896,0.207171315,0.554035026,13.76444464,812,141,383,5360,11447,2062,1075,31,27,0,148,748,958,0.04,0
cropped12_5_mask,20785,1427.366666,0.128200227,0.913796546,0.485605708,0.454078735,0.142937601,0.23904228,20.83059899,910,229,356,5648,9157,1344,1358,90,9,0,230,734,720,0.05,0
cropped130_0_mask,25575,1711.640836,0.109698384,0.922707278,0.476343316,0.572442196,0.141929744,0.507981752,12.34971652,983,408,303,7488,9880,1582,1285,4,3,8,233,1142,2256,0.05,0.05
cropped130_1_mask,25168,1681.942351,0.111798598,0.931570099,0.563312697,0.570560631,0.165683831,0.591511847,17.51811825,1051,1020,1419,11627,4501,689,1108,0,0,0,18,1037,2698,0.04,0.06
cropped130_2_mask,27866,1763.439826,0.112606434,0.914840674,0.640488577,0.583507831,0.154542369,0.589923807,26.47961674,1110,773,1590,9512,7124,903,1484,0,33,37,502,2009,2789,0.09,0.13
cropped130_3_mask,22080,1532.177849,0.118192678,0.938526586,0.613629293,0.501761164,0.142085716,0.434501552,14.66308877,1008,864,1083,9177,4095,522,1006,0,24,47,508,1343,2403,0.09,0.12
cropped130_4_mask,26745,1781.155554,0.105937268,0.899785482,0.808800919,0.568897303,0.189853887,0.539127277,16.73438026,995,1545,1605,14634,5519,231,209,0,0,0,33,291,1683,0.01,0
cropped130_5_mask,26051,1689.172798,0.114732407,0.902030475,0.689427008,0.581508516,0.198191316,0.559049087,21.82319297,1042,895,2120,12391,4801,463,1057,0,0,7,147,1195,1933,0.05,0.06
cropped131_0_mask,23828,1713.682466,0.101961625,0.878836962,0.656604569,0.484368012,0.226015597,0.612338416,13.34967265,910,184,473,8051,8664,1962,1472,42,7,0,187,908,968,0.05,0
cropped131_1_mask,21874,1671.231673,0.098415784,0.892164037,0.436024925,0.46265784,0.16409386,0.429684567,13.23233062,920,47,53,1857,9743,4265,2631,167,17,0,369,1201,604,0.08,0
cropped131_2_mask,20502,1599.734198,0.100672403,0.895138927,0.63778944,0.477290187,0.206460602,0.50554897,12.2427568,779,52,31,2884,9971,3201,1520,75,67,0,397,892,632,0.07,0
cropped131_3_mask,18876,1204.312842,0.163546479,0.898693944,0.618396111,0.535489362,0.184550693,0.502653982,8.60399449,828,6,0,158,6003,5518,3099,110,38,6,671,1538,901,0.13,0
cropped131_4_mask,21905,1735.432683,0.091398186,0.912408614,0.578765875,0.463656761,0.139198875,0.416318316,15.04113216,871,78,232,6106,9463,2370,1361,17,3,0,147,623,634,0.04,0
cropped131_5_mask,20463,1689.85909,0.090048853,0.918522336,0.698643655,0.432338214,0.15648201,0.535813485,15.54493476,796,36,59,1739,10159,4547,1712,93,7,0,171,695,449,0.05,0
cropped132_0_mask,28421,1679.599205,0.126601222,0.923292354,0.656300748,0.618009046,0.154025369,0.46778406,9.624186341,1014,1442,1422,9676,10727,1249,551,0,9,0,124,301,1906,0.02,0
cropped132_1_mask,32361,1683.113924,0.143550521,0.908910397,0.752830358,0.620120724,0.164109823,0.445904747,10.11044158,1041,2038,937,10305,13312,1116,833,2,0,0,51,363,2363,0.01,0
cropped132_2_mask,26466,1641.089537,0.12349052,0.916844679,0.63370378,0.618364486,0.170595265,0.177628071,13.55705433,944,887,950,9539,11041,1124,467,0,0,0,26,231,1257,0.01,0
cropped132_3_mask,31479,1447.734198,0.188735295,0.928791838,0.860939378,0.705997129,0.151116697,0.463478544,23.71409511,1436,3378,2901,11590,8714,397,392,1,0,0,22,334,2314,0.01,0.02
cropped132_4_mask,30465,1608.278354,0.148009166,0.928100598,0.573618469,0.656785599,0.133146171,0.348181444,17.01624815,998,2945,2451,12606,8497,580,312,0,1,0,38,270,1767,0.01,0.02
cropped132_5_mask,25819,1631.533188,0.121887019,0.924923201,0.668902087,0.604844566,0.152342961,0.393340293,11.58871374,1015,2886,3988,10830,4534,924,423,0,0,0,30,156,1033,0.01,0.01
cropped133_0_mask,29553,1768.871283,0.118691324,0.932763978,0.859454834,0.654218228,0.13717056,0.372004738,16.67526139,1251,6614,4205,12057,2280,140,288,0,15,10,407,503,1783,0.03,0.03
cropped133_1_mask,30455,1435.959595,0.185602588,0.9217138,0.580492414,0.643896148,0.158538817,0.621955613,22.6202594,1078,3908,3246,13548,4467,724,418,0,43,0,234,492,2297,0.03,0.02
cropped133_2_mask,29624,1414.763635,0.185988369,0.91116182,0.841315468,0.666336767,0.203656198,0.396300285,19.49770456,1086,6392,9610,9127,1116,71,231,0,0,3,260,340,1388,0.02,0.03
cropped133_3_mask,32341,1589.273303,0.160903737,0.901929846,0.626850136,0.668630735,0.171593643,0.512410446,16.29745524,1144,6945,8532,11822,1730,185,145,0,0,0,8,119,1711,0,0
cropped133_4_mask,31615,2042.434775,0.095237209,0.931780537,0.893642627,0.646087507,0.132447146,0.450334351,25.45022932,1307,5414,7199,12290,2344,442,382,0,42,7,244,350,1594,0.02,0.01
cropped133_5_mask,29833,1847.380951,0.109848434,0.91961033,0.846372538,0.664017984,0.161240572,0.468929393,17.23222606,1197,4963,7169,12461,1646,185,383,0,28,3,110,455,1233,0.02,0.03
cropped134_0_mask,20995,1586.989032,0.104755755,0.899100723,0.502697035,0.466058427,0.152822726,0.390046697,15.85753751,935,192,174,4020,7049,2826,2196,8,69,74,406,1434,1612,0.09,0.07
cropped134_1_mask,20851,1751.716954,0.085390368,0.904264511,0.678198632,0.457038271,0.158773384,0.484005627,24.1762985,906,242,269,5795,6109,1321,1748,48,145,167,713,1819,1569,0.14,0.12
cropped134_2_mask,22312,1626.126117,0.106032723,0.911914935,0.394789203,0.501213047,0.178228493,0.334501681,13.80535138,936,1009,2595,7610,4488,986,1108,5,135,35,646,1345,1414,0.1,0.1
cropped134_3_mask,15734,1207.869191,0.135521813,0.849534845,0.45695065,0.472918545,0.208712766,0.672874971,13.56578111,745,93,8,235,5875,2869,1761,0,4,4,394,1756,1990,0.14,0.12
cropped134_4_mask,22903,1764.628642,0.092426304,0.906855125,0.513708056,0.454253357,0.184233951,0.608375056,22.13439287,944,415,1332,6254,7629,2172,1613,3,144,25,372,1082,918,0.07,0.06
cropped134_5_mask,22126,1707.633693,0.095350581,0.922943085,0.626305077,0.478296585,0.14985537,0.419138832,19.03647293,891,635,2277,7663,4430,1715,1528,4,227,45,462,1120,1129,0.08,0.08
cropped135_0_mask,17809,1552.746391,0.092821448,0.898085463,0.848430752,0.416088409,0.146819908,0.106455403,17.98843281,842,200,56,775,6871,3490,2256,42,16,0,216,1117,1928,0.08,0.08
cropped135_1_mask,19688,1637.793073,0.092234502,0.91379831,0.395325738,0.45444683,0.169794707,0.67778613,17.561154,894,503,168,2591,6786,2090,2272,22,10,0,253,1660,2439,0.1,0.14
cropped135_2_mask,20886,1586.528137,0.104272451,0.908325152,0.727541809,0.45381657,0.156652512,0.44961978,16.21775352,871,264,23,2758,9263,2772,1763,35,197,4,502,872,1562,0.08,0.07
cropped135_3_mask,20214,1231.082395,0.167605353,0.901852534,0.804592294,0.614855822,0.170046388,0.467754837,11.06802216,840,0,0,1,1078,5390,8039,277,179,6,1353,2443,608,0.21,0.09
cropped135_4_mask,19576,1720.368758,0.083117166,0.910115342,0.470483759,0.396749154,0.154946861,0.087156472,20.14630159,877,706,218,3821,6642,1382,1965,0,0,0,99,969,2897,0.05,0.12
cropped135_5_mask,15895,1413.124025,0.100025294,0.860453957,0.612315718,0.411798233,0.232775648,0.648433886,18.48153507,799,336,5,317,3547,4054,2718,57,36,26,345,1285,2370,0.11,0.16
cropped136_0_mask,17874,1417.148412,0.111840976,0.851933455,0.429070745,0.410698284,0.278013961,0.435580259,16.73990153,808,1557,12,1938,5509,2492,1633,165,22,9,365,989,2375,0.09,0.05
cropped136_1_mask,11955,1408.236724,0.075754444,0.870847063,0.67710242,0.306491309,0.234288674,0.564143625,24.39146801,695,2720,117,1632,1338,836,1430,139,23,0,275,1065,1685,0.13,0.17
cropped136_2_mask,16076,1755.113924,0.06558088,0.864723471,0.539528331,0.367779278,0.357295759,0.572198714,29.95994028,891,1879,94,1391,3960,2303,1963,271,64,0,413,1167,1680,0.12,0.08
cropped136_3_mask,10609,1399.42554,0.068074541,0.855273284,0.769012436,0.270024689,0.263890094,0.650474771,29.34904327,562,2213,54,893,1863,760,1212,34,63,0,351,760,1844,0.11,0.16
cropped136_4_mask,15597,1392.572727,0.101068348,0.887606208,0.558215037,0.35332095,0.285488387,0.521842667,25.04488043,665,1465,15,1426,3509,3394,2272,395,31,2,325,1082,1016,0.12,0.06
cropped136_5_mask,13350,1548.42049,0.069970231,0.849352032,0.549885083,0.317932841,0.300414459,0.530407688,26.07490637,675,1488,22,1011,1589,2072,3468,337,40,0,379,994,1275,0.13,0.12
cropped137_0_mask,21771,1676.386002,0.097350949,0.910942952,0.628450172,0.484791129,0.137425507,0.528951365,13.19627027,921,1781,367,7839,5678,702,623,0,2,120,369,923,2446,0.06,0.08
cropped137_1_mask,21730,1663.432683,0.098686814,0.932811462,0.57763037,0.490154061,0.116466248,0.300796299,14.79470778,923,1187,379,5543,8355,1263,1137,0,52,0,217,946,1728,0.06,0.02
cropped137_2_mask,21627,1660.746391,0.098537039,0.886799998,0.675077092,0.469998913,0.178958348,0.446784234,30.71276645,894,233,164,4355,8091,2550,1833,0,5,0,183,960,2359,0.05,0.02
